error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
47	Off-grid	VIA1 (12)	192.518	148.136	180-200,140-160	192.493	148.035	192.543	148.237
48	Off-grid	M2 (13)	192.518	148.136	180-200,140-160	192.488	148.005	192.548	148.267
49	Off-grid	M2 (13)	214.077	149.352	200-220,140-160	214.022	149.246	214.132	149.458
50	Off-grid	VIA1 (12)	214.077	149.352	200-220,140-160	214.052	149.251	214.102	149.453
51	Off-grid	VIA1 (12)	234.597	176.256	220-240,160-180	234.572	176.155	234.622	176.357
52	Off-grid	M2 (13)	234.59699999999998	176.256	220-240,160-180	234.542	176.15	234.652	176.362
53	Off-grid	VIA1 (12)	196.622	184.768	180-200,180-200	196.597	184.667	196.647	184.869
54	Off-grid	M2 (13)	196.622	184.768	180-200,180-200	196.592	184.637	196.652	184.899
55	Off-grid	VIA1 (12)	218.029	202.856	200-220,200-220	218.004	202.755	218.054	202.957
56	Off-grid	M2 (13)	218.029	202.856	200-220,200-220	217.974	202.75	218.084	202.962
57	Off-grid	M2 (13)	248.125	194.952	240-260,180-200	248.07	194.846	248.18	195.058
58	Off-grid	VIA1 (12)	248.125	194.952	240-260,180-200	248.1	194.851	248.15	195.053
59	Off-grid	VIA1 (12)	220.81900000000002	211.672	220-240,200-220	220.794	211.571	220.844	211.773
60	Off-grid	M2 (13)	220.81900000000002	211.672	220-240,200-220	220.764	211.566	220.874	211.778
61	Off-grid	VIA1 (12)	240.677	206.2	240-260,200-220	240.652	206.099	240.702	206.301
62	Off-grid	M2 (13)	240.67700000000002	206.2	240-260,200-220	240.622	206.094	240.732	206.306
63	Off-grid	VIA1 (12)	225.477	226.264	220-240,220-240	225.452	226.163	225.502	226.365
64	Off-grid	M2 (13)	225.477	226.264	220-240,220-240	225.422	226.158	225.532	226.37
65	Off-grid	VIA1 (12)	226.997	226.264	220-240,220-240	226.972	226.163	227.022	226.365
66	Off-grid	M2 (13)	226.997	226.264	220-240,220-240	226.942	226.158	227.052	226.37
67	Off-grid	VIA1 (12)	234.014	225.048	220-240,220-240	233.989	224.947	234.039	225.149
68	Off-grid	M2 (13)	234.014	225.048	220-240,220-240	233.984	224.917	234.044	225.179
69	Off-grid	VIA1 (12)	235.838	226.264	220-240,220-240	235.813	226.163	235.863	226.365
70	Off-grid	M2 (13)	235.838	226.264	220-240,220-240	235.808	226.133	235.868	226.395
71	Off-grid	VIA1 (12)	244.02100000000002	226.264	240-260,220-240	243.996	226.163	244.046	226.365
72	Off-grid	M2 (13)	244.02100000000002	226.264	240-260,220-240	243.966	226.158	244.076	226.37
73	Off-grid	M1 (11)	259.704	222.92	240-260,220-240	259.649	222.89	259.759	222.95
74	Off-grid	VIA1 (12)	125.613	238.272	120-140,220-240	125.588	238.171	125.638	238.373
75	Off-grid	M2 (13)	125.613	238.272	120-140,220-240	125.558	238.166	125.668	238.378
76	Off-grid	VIA1 (12)	218.029	235.08	200-220,220-240	218.004	234.979	218.054	235.181
77	Off-grid	M2 (13)	218.029	235.07999999999998	200-220,220-240	217.974	234.974	218.084	235.186
78	Off-grid	M2 (13)	220.613	238.424	220-240,220-240	220.558	238.318	220.668	238.53
79	Off-grid	VIA1 (12)	220.613	238.424	220-240,220-240	220.588	238.323	220.638	238.525
80	Off-grid	M2 (13)	226.566	238.424	220-240,220-240	226.536	238.293	226.596	238.555
81	Off-grid	VIA1 (12)	226.566	238.424	220-240,220-240	226.541	238.323	226.591	238.525
82	Off-grid	VIA1 (12)	218.789	238.424	200-220,220-240	218.764	238.323	218.814	238.525
83	Off-grid	M2 (13)	218.789	238.424	200-220,220-240	218.734	238.318	218.844	238.53
84	Off-grid	VIA1 (12)	219.574	229.608	200-220,220-240	219.549	229.507	219.599	229.709
85	Off-grid	M2 (13)	219.574	229.608	200-220,220-240	219.544	229.477	219.604	229.739
86	Off-grid	VIA1 (12)	221.094	229.608	220-240,220-240	221.069	229.507	221.119	229.709
87	Off-grid	M2 (13)	221.094	229.608	220-240,220-240	221.064	229.477	221.124	229.739
88	Off-grid	VIA1 (12)	222.13299999999998	239.64	220-240,220-240	222.108	239.539	222.158	239.741
89	Off-grid	M2 (13)	222.13299999999998	239.64	220-240,220-240	222.078	239.534	222.188	239.746
90	Off-grid	VIA1 (12)	224.261	239.64	220-240,220-240	224.236	239.539	224.286	239.741
91	Off-grid	M2 (13)	224.261	239.64	220-240,220-240	224.206	239.534	224.316	239.746
92	Off-grid	VIA1 (12)	225.80599999999998	239.64	220-240,220-240	225.781	239.539	225.831	239.741
93	Off-grid	M2 (13)	225.806	239.64	220-240,220-240	225.776	239.509	225.836	239.771
94	Off-grid	M2 (13)	235.357	228.392	220-240,220-240	235.302	228.286	235.412	228.498
95	Off-grid	VIA1 (12)	235.357	228.392	220-240,220-240	235.332	228.291	235.382	228.493
96	Off-grid	M2 (13)	235.686	232.952	220-240,220-240	235.656	232.821	235.716	233.083
97	Off-grid	VIA1 (12)	235.686	232.952	220-240,220-240	235.661	232.851	235.711	233.053
98	Off-grid	M2 (13)	233.381	239.64	220-240,220-240	233.326	239.534	233.436	239.746
99	Off-grid	VIA1 (12)	233.381	239.64	220-240,220-240	233.356	239.539	233.406	239.741
100	Off-grid	VIA1 (12)	232.469	231.736	220-240,220-240	232.444	231.635	232.494	231.837
101	Off-grid	M2 (13)	232.469	231.736	220-240,220-240	232.414	231.63	232.524	231.842
102	Off-grid	VIA1 (12)	244.477	239.64	240-260,220-240	244.452	239.539	244.502	239.741
103	Off-grid	M2 (13)	244.477	239.64	240-260,220-240	244.422	239.534	244.532	239.746
104	Off-grid	VIA1 (12)	245.389	232.952	240-260,220-240	245.364	232.851	245.414	233.053
105	Off-grid	M2 (13)	245.389	232.952	240-260,220-240	245.334	232.846	245.444	233.058
106	Off-grid	VIA1 (12)	130.654	241.61599999999999	120-140,240-260	130.629	241.515	130.679	241.717
107	Off-grid	M2 (13)	130.654	241.616	120-140,240-260	130.624	241.485	130.684	241.747
108	Off-grid	M1 (11)	123.66399999999999	251.8	120-140,240-260	123.609	251.77	123.719	251.83
109	Off-grid	VIA1 (12)	128.349	249.824	120-140,240-260	128.324	249.723	128.374	249.925
110	Off-grid	M2 (13)	128.349	249.824	120-140,240-260	128.294	249.718	128.404	249.93
111	Off-grid	VIA1 (12)	138.077	243.136	120-140,240-260	138.052	243.035	138.102	243.237
112	Off-grid	M2 (13)	138.077	243.136	120-140,240-260	138.022	243.03	138.132	243.242
114	Off-grid	VIA1 (12)	147.653	248.304	140-160,240-260	147.628	248.203	147.678	248.405
115	Off-grid	M2 (13)	147.65300000000002	248.304	140-160,240-260	147.598	248.198	147.708	248.41
116	Off-grid	VIA1 (12)	175.95	251.8	160-180,240-260	175.925	251.699	175.975	251.901
118	Off-grid	VIA1 (12)	208.453	241.768	200-220,240-260	208.428	241.667	208.478	241.869
119	Off-grid	M2 (13)	208.453	241.768	200-220,240-260	208.398	241.662	208.508	241.874
120	Off-grid	M2 (13)	206.781	251.8	200-220,240-260	206.726	251.694	206.836	251.906
121	Off-grid	VIA1 (12)	206.781	251.8	200-220,240-260	206.756	251.699	206.806	251.901
122	Off-grid	M2 (13)	223.65300000000002	249.672	220-240,240-260	223.598	249.566	223.708	249.778
123	Off-grid	VIA1 (12)	223.653	249.672	220-240,240-260	223.628	249.571	223.678	249.773
124	Off-grid	M1 (11)	225.899	249.522	220-240,240-260	225.783	249.49	226.015	249.554
125	Off-grid	M2 (13)	222.918	251.8	220-240,240-260	222.888	251.669	222.948	251.931
126	Off-grid	VIA1 (12)	222.918	251.8	220-240,240-260	222.893	251.699	222.943	251.901
127	Off-grid	M2 (13)	220.338	241.768	220-240,240-260	220.308	241.637	220.368	241.899
128	Off-grid	VIA1 (12)	220.338	241.768	220-240,240-260	220.313	241.667	220.363	241.869
129	Off-grid	M2 (13)	224.59	251.8	220-240,240-260	224.56	251.669	224.62	251.931
130	Off-grid	VIA1 (12)	224.59	251.8	220-240,240-260	224.565	251.699	224.615	251.901
131	Off-grid	M2 (13)	225.654	246.328	220-240,240-260	225.624	246.197	225.684	246.459
132	Off-grid	VIA1 (12)	225.654	246.328	220-240,240-260	225.629	246.227	225.679	246.429
133	Off-grid	M2 (13)	225.325	248.45600000000002	220-240,240-260	225.27	248.35	225.38	248.562
134	Off-grid	VIA1 (12)	225.325	248.456	220-240,240-260	225.3	248.355	225.35	248.557
135	Off-grid	M2 (13)	223.526	242.984	220-240,240-260	223.496	242.853	223.556	243.115
136	Off-grid	VIA1 (12)	223.526	242.984	220-240,240-260	223.501	242.883	223.551	243.085
137	Off-grid	VIA1 (12)	217.573	248.456	200-220,240-260	217.548	248.355	217.598	248.557
138	Off-grid	M2 (13)	217.57299999999998	248.45600000000002	200-220,240-260	217.518	248.35	217.628	248.562
139	Off-grid	M2 (13)	221.981	242.98399999999998	220-240,240-260	221.926	242.878	222.036	243.09
140	Off-grid	VIA1 (12)	221.981	242.984	220-240,240-260	221.956	242.883	222.006	243.085
141	Off-grid	VIA1 (12)	222.285	241.768	220-240,240-260	222.26	241.667	222.31	241.869
142	Off-grid	M2 (13)	222.285	241.768	220-240,240-260	222.23	241.662	222.34	241.874
143	Off-grid	VIA1 (12)	225.046	241.768	220-240,240-260	225.021	241.667	225.071	241.869
144	Off-grid	M2 (13)	225.046	241.768	220-240,240-260	225.016	241.637	225.076	241.899
145	Off-grid	VIA1 (12)	225.173	249.672	220-240,240-260	225.148	249.571	225.198	249.773
146	Off-grid	M2 (13)	225.173	249.672	220-240,240-260	225.118	249.566	225.228	249.778
147	Off-grid	VIA1 (12)	226.262	251.8	220-240,240-260	226.237	251.699	226.287	251.901
148	Off-grid	M2 (13)	226.262	251.8	220-240,240-260	226.232	251.669	226.292	251.931
149	Off-grid	VIA1 (12)	226.69299999999998	249.672	220-240,240-260	226.668	249.571	226.718	249.773
150	Off-grid	M2 (13)	226.69299999999998	249.672	220-240,240-260	226.638	249.566	226.748	249.778
151	Off-grid	VIA1 (12)	227.909	242.984	220-240,240-260	227.884	242.883	227.934	243.085
152	Off-grid	M2 (13)	227.909	242.98399999999998	220-240,240-260	227.854	242.878	227.964	243.09
153	Off-grid	VIA1 (12)	230.64499999999998	248.456	220-240,240-260	230.62	248.355	230.67	248.557
154	Off-grid	M2 (13)	230.64499999999998	248.45600000000002	220-240,240-260	230.59	248.35	230.7	248.562
155	Off-grid	VIA1 (12)	229.125	248.456	220-240,240-260	229.1	248.355	229.15	248.557
156	Off-grid	M2 (13)	229.125	248.45600000000002	220-240,240-260	229.07	248.35	229.18	248.562
157	Off-grid	VIA1 (12)	231.253	245.112	220-240,240-260	231.228	245.011	231.278	245.213
158	Off-grid	M2 (13)	231.253	245.112	220-240,240-260	231.198	245.006	231.308	245.218
159	Off-grid	VIA1 (12)	239.03	245.112	220-240,240-260	239.005	245.011	239.055	245.213
160	Off-grid	M2 (13)	239.03	245.112	220-240,240-260	239.0	244.981	239.06	245.243
161	Off-grid	VIA1 (12)	228.365	249.672	220-240,240-260	228.34	249.571	228.39	249.773
162	Off-grid	VIA1 (12)	228.66899999999998	251.8	220-240,240-260	228.644	251.699	228.694	251.901
163	Off-grid	M2 (13)	228.66899999999998	251.8	220-240,240-260	228.614	251.694	228.724	251.906
164	Off-grid	VIA1 (12)	242.04500000000002	242.984	240-260,240-260	242.02	242.883	242.07	243.085
165	Off-grid	M2 (13)	242.04500000000002	242.98399999999998	240-260,240-260	241.99	242.878	242.1	243.09
166	Off-grid	VIA1 (12)	240.221	249.672	240-260,240-260	240.196	249.571	240.246	249.773
167	Off-grid	M2 (13)	240.221	249.672	240-260,240-260	240.166	249.566	240.276	249.778
168	Off-grid	VIA1 (12)	171.821	255.144	160-180,240-260	171.796	255.043	171.846	255.245
169	Off-grid	M2 (13)	171.821	255.144	160-180,240-260	171.766	255.038	171.876	255.25
170	Off-grid	VIA1 (12)	225.781	253.016	220-240,240-260	225.756	252.915	225.806	253.117
171	Off-grid	M2 (13)	225.781	253.01600000000002	220-240,240-260	225.726	252.91	225.836	253.122
172	Off-grid	VIA1 (12)	236.11700000000002	253.016	220-240,240-260	236.092	252.915	236.142	253.117
173	Off-grid	M2 (13)	236.11700000000002	253.01600000000002	220-240,240-260	236.062	252.91	236.172	253.122
174	Off-grid	M2 (13)	299.501	263.2	280-300,260-280	299.446	263.094	299.556	263.306
175	Off-grid	VIA1 (12)	299.501	263.2	280-300,260-280	299.476	263.099	299.526	263.301
176	Off-grid	M2 (13)	297.069	259.704	280-300,240-260	297.014	259.598	297.124	259.81
177	Off-grid	VIA1 (12)	297.06899999999996	259.704	280-300,240-260	297.044	259.603	297.094	259.805
178	Off-grid	VIA1 (12)	187.62900000000002	276.576	180-200,260-280	187.604	276.475	187.654	276.677
179	Off-grid	M2 (13)	187.62900000000002	276.576	180-200,260-280	187.574	276.47	187.684	276.682
180	Off-grid	VIA1 (12)	293.725	271.864	280-300,260-280	293.7	271.763	293.75	271.965
181	Off-grid	M2 (13)	293.725	271.86400000000003	280-300,260-280	293.67	271.758	293.78	271.97
182	Off-grid	M1 (11)	98.888	278.552	080-100,260-280	98.833	278.522	98.943	278.582
183	Off-grid	M1 (11)	98.8295	278.547	080-100,260-280	98.746	278.522	98.913	278.572
184	Off-grid	VIA1 (12)	186.10899999999998	278.4	180-200,260-280	186.084	278.299	186.134	278.501
185	Off-grid	M2 (13)	186.10899999999998	278.4	180-200,260-280	186.054	278.294	186.164	278.506
186	Off-grid	VIA1 (12)	83.965	293.144	080-100,280-300	83.94	293.043	83.99	293.245
187	Off-grid	M2 (13)	83.965	293.144	080-100,280-300	83.91	293.038	84.02	293.25
113	Diff net spacing	M1 (11)	131.796	248.45600000000002	120-140,240-260	131.767	248.376	131.825	248.536
117	Diff net spacing	M7 (23)	171.392	247.461	160-180,240-260	167.569	247.38	175.215	247.542
