error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
358	Needs fat contact	M1 (11)-M2 (13)	192.52	268.368	180-200,260-280	192.49	268.313	192.55	268.423
66	Needs fat contact	M1 (11)-M2 (13)	237.36	107.856	220-240,100-120	237.33	107.801	237.39	107.911
68	Needs fat contact	M1 (11)-M2 (13)	36.112	122.75200000000001	020-040,120-140	36.082	122.697	36.142	122.807
72	Needs fat contact	M1 (11)-M2 (13)	200.728	119.40799999999999	200-220,100-120	200.698	119.353	200.758	119.463
73	Needs fat contact	M1 (11)-M2 (13)	234.016	119.40799999999999	220-240,100-120	233.986	119.353	234.046	119.463
74	Needs fat contact	M1 (11)-M2 (13)	237.816	124.576	220-240,120-140	237.786	124.521	237.846	124.631
77	Needs fat contact	M1 (11)-M2 (13)	231.888	119.40799999999999	220-240,100-120	231.858	119.353	231.918	119.463
89	Needs fat contact	M1 (11)-M2 (13)	189.328	146.16	180-200,140-160	189.298	146.105	189.358	146.215
92	Needs fat contact	M1 (11)-M2 (13)	198.448	144.64	180-200,140-160	198.418	144.585	198.478	144.695
93	Needs fat contact	M1 (11)-M2 (13)	198.296	154.672	180-200,140-160	198.266	154.617	198.326	154.727
96	Needs fat contact	M1 (11)-M2 (13)	210.608	144.64	200-220,140-160	210.578	144.585	210.638	144.695
99	Needs fat contact	M1 (11)-M2 (13)	243.288	152.848	240-260,140-160	243.258	152.793	243.318	152.903
100	Needs fat contact	M1 (11)-M2 (13)	249.216	152.848	240-260,140-160	249.186	152.793	249.246	152.903
102	Needs fat contact	M1 (11)-M2 (13)	248.0	154.672	240-260,140-160	247.97	154.617	248.03	154.727
104	Needs fat contact	M1 (11)-M2 (13)	249.368	154.672	240-260,140-160	249.338	154.617	249.398	154.727
105	Needs fat contact	M1 (11)-M2 (13)	246.024	152.848	240-260,140-160	245.994	152.793	246.054	152.903
116	Needs fat contact	M1 (11)-M2 (13)	192.368	156.192	180-200,140-160	192.338	156.137	192.398	156.247
119	Needs fat contact	M1 (11)-M2 (13)	249.064	159.536	240-260,140-160	249.034	159.481	249.094	159.591
120	Needs fat contact	M1 (11)-M2 (13)	244.352	158.01600000000002	240-260,140-160	244.322	157.961	244.382	158.071
121	Needs fat contact	M1 (11)-M2 (13)	242.072	162.88	240-260,160-180	242.042	162.825	242.102	162.935
123	Needs fat contact	M1 (11)-M2 (13)	243.744	166.224	240-260,160-180	243.714	166.169	243.774	166.279
124	Needs fat contact	M1 (11)-M2 (13)	247.848	159.536	240-260,140-160	247.818	159.481	247.878	159.591
136	Needs fat contact	M1 (11)-M2 (13)	200.728	192.976	200-220,180-200	200.698	192.921	200.758	193.031
137	Needs fat contact	M1 (11)-M2 (13)	211.52	199.664	200-220,180-200	211.49	199.609	211.55	199.719
138	Needs fat contact	M1 (11)-M2 (13)	206.048	192.976	200-220,180-200	206.018	192.921	206.078	193.031
154	Needs fat contact	M1 (11)-M2 (13)	20.608	213.04000000000002	020-040,200-220	20.578	212.985	20.638	213.095
165	Needs fat contact	M1 (11)-M2 (13)	20.608	216.38400000000001	020-040,200-220	20.578	216.329	20.638	216.439
166	Needs fat contact	M1 (11)-M2 (13)	20.912	224.89600000000002	020-040,220-240	20.882	224.841	20.942	224.951
167	Needs fat contact	M1 (11)-M2 (13)	25.472	216.38400000000001	020-040,200-220	25.442	216.329	25.502	216.439
168	Needs fat contact	M1 (11)-M2 (13)	26.688000000000002	216.38400000000001	020-040,200-220	26.658	216.329	26.718	216.439
169	Needs fat contact	M1 (11)-M2 (13)	24.560000000000002	221.55200000000002	020-040,220-240	24.53	221.497	24.59	221.607
378	Needs fat contact	M1 (11)-M2 (13)	162.576	279.92	160-180,260-280	162.546	279.865	162.606	279.975
390	Needs fat contact	M1 (11)-M2 (13)	148.592	296.64	140-160,280-300	148.562	296.585	148.622	296.695
391	Needs fat contact	M1 (11)-M2 (13)	154.976	299.984	140-160,280-300	154.946	299.929	155.006	300.039
394	Needs fat contact	M1 (11)-M2 (13)	249.52	295.12	240-260,280-300	249.49	295.065	249.55	295.175
395	Needs fat contact	M1 (11)-M2 (13)	247.848	293.296	240-260,280-300	247.818	293.241	247.878	293.351
396	Needs fat contact	M1 (11)-M2 (13)	257.88	289.952	240-260,280-300	257.85	289.897	257.91	290.007
189	Needs fat contact	M1 (11)-M2 (13)	20.608	228.24	020-040,220-240	20.578	228.185	20.638	228.295
199	Needs fat contact	M1 (11)-M2 (13)	211.824	233.10399999999998	200-220,220-240	211.794	233.049	211.854	233.159
237	Needs fat contact	M1 (11)-M2 (13)	282.504	234.928	280-300,220-240	282.474	234.873	282.534	234.983
238	Needs fat contact	M1 (11)-M2 (13)	278.096	238.272	260-280,220-240	278.066	238.217	278.126	238.327
242	Needs fat contact	M1 (11)-M2 (13)	20.608	248.304	020-040,240-260	20.578	248.249	20.638	248.359
243	Needs fat contact	M1 (11)-M2 (13)	20.608	246.48000000000002	020-040,240-260	20.578	246.425	20.638	246.535
244	Needs fat contact	M1 (11)-M2 (13)	30.336	248.304	020-040,240-260	30.306	248.249	30.366	248.359
245	Needs fat contact	M1 (11)-M2 (13)	31.096	244.95999999999998	020-040,240-260	31.066	244.905	31.126	245.015
1	Diff net spacing	M1 (11)	192.976	31.1595	180-200,020-040	192.896	31.118	193.056	31.201
